Date: 2020-10-16-17-57-50 lvl: 3 message: Started testing!
Date: 2020-10-16-18-51-13 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-13 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-13 lvl: 1 message: Created source
Date: 2020-10-16-18-51-13 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-13 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-13 lvl: 1 message: Created source
Date: 2020-10-16-18-51-13 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-13 lvl: 1 message: Created source
Date: 2020-10-16-18-51-13 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-13 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-13 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-13 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created source
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created source
Date: 2020-10-16-18-51-14 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created source
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-14 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-14 lvl: 1 message: Created source
Date: 2020-10-16-18-51-14 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-14 lvl: 1 message: Created source
Date: 2020-10-16-18-51-14 lvl: 1 message: Created source
Date: 2020-10-16-18-51-15 lvl: 1 message: Created source
Date: 2020-10-16-18-51-15 lvl: 1 message: Created source
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created source
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created source
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created source
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-15 lvl: 1 message: Created source
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-15 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Created source
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created source
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-16 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created source
Date: 2020-10-16-18-51-16 lvl: 1 message: Created source
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created source
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created source
Date: 2020-10-16-18-51-16 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-16 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-16 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-16 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-17 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 1 message: Created source
Date: 2020-10-16-18-51-18 lvl: 2 message: Ran script:  \Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Gun{
	name: "gun";
	position[cm]: 0, 0, 0;
	direction: 0, 1, 0;
	energy[keV]: 100;
}
\Source{
	name: "source";
	position[cm]: 0, 0, 0;
	material: "Co60";
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}
\Detector{
	name: "Cube";
	position[cm]: 0, 0, 0;
	rotation[rad]: 0, 0, 0;
	scale[cm]: 10, 10, 10;
	material: "Pb";
	geometry: "cube";
}

Date: 2020-10-16-18-51-18 lvl: 3 message: Finished testing!
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-27 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-34 lvl: 3 message: Started testing!
Date: 2020-10-16-18-51-34 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-34 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-34 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-34 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Created source
Date: 2020-10-16-18-51-34 lvl: 1 message: Removed detector
Date: 2020-10-16-18-51-34 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-34 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-34 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-34 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-34 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created source
Date: 2020-10-16-18-51-35 lvl: 1 message: Created source
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created source
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created source
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-35 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created source
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created gun
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-35 lvl: 1 message: Created source
Date: 2020-10-16-18-51-35 lvl: 1 message: Created detector
Date: 2020-10-16-18-51-36 lvl: 1 message: Created source
Date: 2020-10-16-18-51-36 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-36 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-36 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-36 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-36 lvl: 1 message: Removed gun
Date: 2020-10-16-18-51-36 lvl: 1 message: Removed source
Date: 2020-10-16-18-51-36 lvl: 1 message: Removed source
